ID,Type,Group,PAR,Date,Time,Channel,User,SensorID,Sensor_Name,delta_t,Time_Unit,Value,O2_Unit,Mode,Phase,Phase_Unit,Amplitude,Amplitude_Unit,Temp,Temp_Unit,Pressure,Pressure_Unit,Salinity,Salinity_Unit,Error,Cal0,Cal0_Unit,T0,T0_Unit,O2Cal2nd,O2_Unit,Cal2nd,Cal2nd_Unit,T2nd,T2nd_Unit,CalPressure,CalPressure_Unit,f1,dPhi1,dkSv1,dPhi2,dkSv2,m,Cal_Mode,SignalLEDCurrent,User_Signal_Intensity,ReferenceLEDCurrent,Reference_Amplitude,Device_Serial,FwVersion,SwVersion,Sensor_Type,BatchID,Calibration_Date,Sensor_Lot,PreSens_Calibr,Battery_Voltage,Battery_Voltage_Unit,Cal0_Amplitude,Cal0_Amplitude_Unit,Cal2nd_Amplitude,Cal2nd_Amplitude_Unit
e4.3,Sample,15,420,07/26/2022,10:49:15,2,Luka,104693451,POF2,1.506,min,216.09,μmol/L,Humid,28.636,deg,16952,µV,17.656,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35470.69,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,420,07/26/2022,10:49:25,2,Luka,104693451,POF2,1.673,min,215.852,μmol/L,Humid,28.648,deg,16962,µV,17.656,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35478.93,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,420,07/26/2022,10:49:35,2,Luka,104693451,POF2,1.839,min,215.344,μmol/L,Humid,28.676,deg,16962,µV,17.649,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35473.72,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,420,07/26/2022,10:49:45,2,Luka,104693451,POF2,2.006,min,215.049,μmol/L,Humid,28.691,deg,16948,µV,17.649,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35458.83,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,420,07/26/2022,10:49:55,2,Luka,104693451,POF2,2.172,min,215.793,μmol/L,Humid,28.651,deg,16966,µV,17.656,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35473.69,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,420,07/26/2022,10:50:05,2,Luka,104693451,POF2,2.339,min,216.155,μmol/L,Humid,28.635,deg,16971,µV,17.649,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35467.48,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,420,07/26/2022,10:50:15,2,Luka,104693451,POF2,2.506,min,215.463,μmol/L,Humid,28.67,deg,16966,µV,17.649,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35481.26,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,420,07/26/2022,10:50:25,2,Luka,104693451,POF2,2.673,min,215.621,μmol/L,Humid,28.662,deg,16960,µV,17.649,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35461.08,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,420,07/26/2022,10:50:35,2,Luka,104693451,POF2,2.84,min,216.075,μmol/L,Humid,28.639,deg,16972,µV,17.649,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35468.76,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,420,07/26/2022,10:50:45,2,Luka,104693451,POF2,3.006,min,215.311,μmol/L,Humid,28.68,deg,16963,µV,17.643,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35459.04,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,420,07/26/2022,10:50:55,2,Luka,104693451,POF2,3.173,min,215.502,μmol/L,Humid,28.668,deg,16973,µV,17.649,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35461.23,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,420,07/26/2022,10:51:05,2,Luka,104693451,POF2,3.34,min,215.745,μmol/L,Humid,28.658,deg,16983,µV,17.643,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35469.43,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,420,07/26/2022,10:51:15,2,Luka,104693451,POF2,3.506,min,215.336,μmol/L,Humid,28.681,deg,16976,µV,17.637,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35470.67,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,420,07/26/2022,10:51:25,2,Luka,104693451,POF2,3.672,min,215.482,μmol/L,Humid,28.669,deg,16998,µV,17.649,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35457.91,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,420,07/26/2022,10:51:35,2,Luka,104693451,POF2,3.839,min,215.33,μmol/L,Humid,28.679,deg,16989,µV,17.643,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35468.57,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,420,07/26/2022,10:51:45,2,Luka,104693451,POF2,4.006,min,215.021,μmol/L,Humid,28.697,deg,16994,µV,17.637,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35468.21,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,420,07/26/2022,10:51:55,2,Luka,104693451,POF2,4.173,min,214.44,μmol/L,Humid,28.722,deg,17002,µV,17.649,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35458.95,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,420,07/26/2022,10:52:05,2,Luka,104693451,POF2,4.339,min,213.891,μmol/L,Humid,28.75,deg,16993,µV,17.649,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35452.8,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,420,07/26/2022,10:52:15,2,Luka,104693451,POF2,4.506,min,214.583,μmol/L,Humid,28.717,deg,16978,µV,17.643,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35449.51,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,420,07/26/2022,10:52:25,2,Luka,104693451,POF2,4.673,min,215.316,μmol/L,Humid,28.682,deg,16999,µV,17.637,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35458.86,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,420,07/26/2022,10:52:35,2,Luka,104693451,POF2,4.839,min,214.249,μmol/L,Humid,28.734,deg,16991,µV,17.643,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35448.3,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:31:11,2,Luka,104693451,POF2,0,min,226.613,μmol/L,Humid,28.093,deg,16120,µV,17.73,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35563.04,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:31:21,2,Luka,104693451,POF2,0.171,min,227.166,μmol/L,Humid,28.069,deg,16123,µV,17.724,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35569.45,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:31:31,2,Luka,104693451,POF2,0.338,min,226.22,μmol/L,Humid,28.114,deg,16126,µV,17.724,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35567.62,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:31:41,2,Luka,104693451,POF2,0.505,min,225.921,μmol/L,Humid,28.126,deg,16125,µV,17.73,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35566.82,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:31:51,2,Luka,104693451,POF2,0.671,min,226.545,μmol/L,Humid,28.103,deg,16124,µV,17.712,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35560.06,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:32:01,2,Luka,104693451,POF2,0.838,min,225.864,μmol/L,Humid,28.131,deg,16131,µV,17.724,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35566.75,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:32:11,2,Luka,104693451,POF2,1.004,min,225.848,μmol/L,Humid,28.134,deg,16127,µV,17.718,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35566.04,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:32:21,2,Luka,104693451,POF2,1.171,min,225.701,μmol/L,Humid,28.141,deg,16122,µV,17.718,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35564.56,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:32:31,2,Luka,104693451,POF2,1.338,min,225.832,μmol/L,Humid,28.137,deg,16123,µV,17.712,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35559.72,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:32:41,2,Luka,104693451,POF2,1.505,min,225.373,μmol/L,Humid,28.159,deg,16126,µV,17.712,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35558.65,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:32:51,2,Luka,104693451,POF2,1.672,min,225.498,μmol/L,Humid,28.153,deg,16120,µV,17.712,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35560.58,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:33:01,2,Luka,104693451,POF2,1.838,min,225.367,μmol/L,Humid,28.157,deg,16119,µV,17.718,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35554.55,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:33:11,2,Luka,104693451,POF2,2.004,min,225.086,μmol/L,Humid,28.175,deg,16113,µV,17.705,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35563.58,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:33:21,2,Luka,104693451,POF2,2.171,min,225.42,μmol/L,Humid,28.159,deg,16119,µV,17.705,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35560.26,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:33:31,2,Luka,104693451,POF2,2.338,min,225.253,μmol/L,Humid,28.167,deg,16124,µV,17.705,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35552.74,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:33:41,2,Luka,104693451,POF2,2.505,min,224.982,μmol/L,Humid,28.18,deg,16116,µV,17.705,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35562.89,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:33:51,2,Luka,104693451,POF2,2.671,min,225.19,μmol/L,Humid,28.17,deg,16121,µV,17.705,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35558.82,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:34:01,2,Luka,104693451,POF2,2.838,min,224.462,μmol/L,Humid,28.205,deg,16117,µV,17.705,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35556.17,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:34:11,2,Luka,104693451,POF2,3.004,min,224.213,μmol/L,Humid,28.217,deg,16124,µV,17.705,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35554.18,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:34:21,2,Luka,104693451,POF2,3.171,min,224.296,μmol/L,Humid,28.213,deg,16132,µV,17.705,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35555.44,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:34:31,2,Luka,104693451,POF2,3.338,min,224.011,μmol/L,Humid,28.229,deg,16135,µV,17.699,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35553.15,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:34:41,2,Luka,104693451,POF2,3.505,min,223.907,μmol/L,Humid,28.234,deg,16143,µV,17.699,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35552.88,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:34:51,2,Luka,104693451,POF2,3.672,min,224.28,μmol/L,Humid,28.216,deg,16149,µV,17.699,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35555.96,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:35:01,2,Luka,104693451,POF2,3.837,min,224.032,μmol/L,Humid,28.228,deg,16154,µV,17.699,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35552.44,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:35:11,2,Luka,104693451,POF2,4.004,min,224.141,μmol/L,Humid,28.225,deg,16156,µV,17.693,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35549.53,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:35:21,2,Luka,104693451,POF2,4.171,min,223.825,μmol/L,Humid,28.238,deg,16163,µV,17.699,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35555.75,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:35:31,2,Luka,104693451,POF2,4.338,min,223.53,μmol/L,Humid,28.25,deg,16173,µV,17.705,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35546.3,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:35:41,2,Luka,104693451,POF2,4.504,min,223.458,μmol/L,Humid,28.258,deg,16178,µV,17.693,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35546.53,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:35:51,2,Luka,104693451,POF2,4.671,min,223.701,μmol/L,Humid,28.244,deg,16185,µV,17.699,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35555.97,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e4.3,Sample,15,0,07/26/2022,10:36:01,2,Luka,104693451,POF2,4.838,min,223.494,μmol/L,Humid,28.254,deg,16192,µV,17.699,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35548.89,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e5.3,Sample,15,420,07/26/2022,10:47:45,3,Luka,195413258,POF3,0,min,214.791,μmol/L,Humid,28.695,deg,14776,µV,17.674,°C,1022,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,25.43,-3,48.5,35036.07,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:42:34 PM,1534-01,0,no battery,V,,µV,,µV
